# ----------------------------------------
# redballoon.com.au (Office Excluded)
# New Custom Report
# 20171211-20171211
# ----------------------------------------

Minute Index,Device Category,Region,Sessions,Revenue
001290,tablet,New South Wales,1,A$0.00
001290,tablet,Queensland,1,A$0.00
001290,tablet,Victoria,1,A$0.00
001290,tablet,Stockholm County,1,A$0.00
001291,desktop,(not set),1,A$0.00
001291,desktop,New South Wales,7,A$535.00
001291,desktop,Queensland,3,A$99.00
001291,desktop,Victoria,8,A$100.00
001291,desktop,Western Australia,2,A$0.00
001291,desktop,North Brabant,1,A$0.00
001291,mobile,New South Wales,11,A$155.00
001291,mobile,Queensland,5,A$0.00
001291,mobile,South Australia,2,A$0.00
001291,mobile,Victoria,9,A$143.00
001291,mobile,Western Australia,2,A$0.00
001291,mobile,Maharashtra,1,A$0.00
001291,mobile,Auckland,1,A$0.00
001291,tablet,New South Wales,4,A$0.00
001291,tablet,Queensland,1,A$0.00
001291,tablet,Tasmania,1,A$0.00
001291,tablet,Victoria,5,A$0.00
001291,tablet,Western Australia,1,A$0.00
001292,desktop,New South Wales,5,A$0.00
001292,desktop,Queensland,2,A$46.00
001292,desktop,South Australia,1,A$0.00
001292,desktop,Victoria,10,A$92.00
001292,desktop,Western Australia,1,A$0.00
001292,desktop,England,0,A$150.00
001292,desktop,Maharashtra,1,A$0.00
001292,desktop,Surat Thani,1,A$0.00
001292,mobile,Australian Capital Territory,2,A$0.00
001292,mobile,New South Wales,7,A$0.00
001292,mobile,Northern Territory,1,A$0.00
001292,mobile,Queensland,5,A$0.00
001292,mobile,South Australia,2,A$0.00
001292,mobile,Victoria,18,A$0.00
001292,mobile,Western Australia,5,A$0.00
001292,tablet,New South Wales,2,A$125.00
001292,tablet,Queensland,1,A$0.00
001292,tablet,Victoria,3,A$72.00
001292,tablet,Western Australia,1,A$0.00
001293,desktop,Australian Capital Territory,1,A$0.00
001293,desktop,New South Wales,12,A$0.00
001293,desktop,Queensland,3,A$0.00
001293,desktop,Victoria,4,A$0.00
001293,desktop,Western Australia,4,A$0.00
001293,mobile,New South Wales,11,A$0.00
001293,mobile,Queensland,8,A$0.00
001293,mobile,South Australia,2,A$0.00
001293,mobile,Victoria,13,A$156.00
001293,mobile,Western Australia,1,A$0.00
001293,tablet,New South Wales,5,A$0.00
001293,tablet,Queensland,2,A$0.00
001293,tablet,Victoria,2,A$0.00
001294,desktop,New South Wales,2,A$0.00
001294,desktop,Queensland,3,A$100.30
001294,desktop,Victoria,7,A$664.20
001294,desktop,Western Australia,3,A$0.00
001294,desktop,Bavaria,1,A$0.00
001294,desktop,England,1,A$0.00
001294,desktop,County Dublin,1,A$0.00
001294,mobile,New South Wales,7,A$0.00
001294,mobile,Queensland,8,A$0.00
001294,mobile,Victoria,19,A$0.00
001294,mobile,Western Australia,10,A$0.00
001294,mobile,England,1,A$0.00
001294,mobile,Andhra Pradesh,1,A$0.00
001294,tablet,New South Wales,8,A$80.00
001294,tablet,South Australia,2,A$0.00
001294,tablet,Victoria,5,A$0.00
001295,desktop,Australian Capital Territory,0,A$310.00
001295,desktop,New South Wales,5,A$0.00
001295,desktop,South Australia,1,A$0.00
001295,desktop,Victoria,11,A$0.00
001295,desktop,Western Australia,3,A$0.00
001295,mobile,New South Wales,8,A$194.00
001295,mobile,Queensland,7,A$0.00
001295,mobile,South Australia,1,A$0.00
001295,mobile,Victoria,23,A$0.00
001295,mobile,Western Australia,1,A$0.00
001295,tablet,New South Wales,6,A$0.00
001295,tablet,South Australia,1,A$0.00
001295,tablet,Victoria,3,A$0.00
001295,tablet,Western Australia,1,A$0.00
001296,desktop,New South Wales,9,A$554.95
001296,desktop,Queensland,1,A$260.00
001296,desktop,South Australia,0,A$300.00
001296,desktop,Tasmania,1,A$0.00
001296,desktop,Victoria,14,A$138.00
001296,desktop,Western Australia,2,A$0.00
001296,desktop,County Dublin,1,A$0.00
001296,mobile,New South Wales,13,A$0.00
001296,mobile,Queensland,9,A$0.00
001296,mobile,South Australia,5,A$0.00
001296,mobile,Tasmania,1,A$0.00
001296,mobile,Victoria,14,A$0.00
001296,mobile,Western Australia,1,A$0.00
001296,mobile,England,1,A$0.00
001296,tablet,Australian Capital Territory,1,A$0.00
001296,tablet,New South Wales,2,A$40.00
001296,tablet,South Australia,1,A$0.00
001296,tablet,Victoria,3,A$0.00
001296,tablet,Western Australia,1,A$0.00
001296,tablet,Ontario,1,A$0.00
001297,desktop,New South Wales,8,A$0.00
001297,desktop,Queensland,2,A$0.00
001297,desktop,South Australia,1,A$0.00
001297,desktop,Victoria,5,A$159.00
001297,desktop,Auckland,1,A$0.00
001297,desktop,Metro Manila,1,A$0.00
001297,mobile,New South Wales,25,A$0.00
001297,mobile,Queensland,6,A$0.00
001297,mobile,South Australia,5,A$0.00
001297,mobile,Victoria,18,A$0.00
001297,mobile,Western Australia,2,A$0.00
001297,mobile,Metro Manila,1,A$0.00
001297,tablet,New South Wales,2,A$0.00
001297,tablet,Victoria,4,A$0.00
001297,tablet,Western Australia,2,A$0.00
001298,desktop,New South Wales,9,A$0.00
001298,desktop,Queensland,1,A$0.00
001298,desktop,South Australia,1,A$0.00
001298,desktop,Victoria,12,A$72.00
001298,desktop,Western Australia,0,A$282.00
001298,desktop,New Jersey,2,A$0.00
001298,desktop,County Dublin,1,A$0.00
001298,mobile,New South Wales,16,A$0.00
001298,mobile,Queensland,5,A$99.00
001298,mobile,South Australia,6,A$0.00
001298,mobile,Victoria,14,A$0.00
001298,mobile,Western Australia,2,A$0.00
001298,mobile,Abu Dhabi,1,A$0.00
001298,mobile,Minsk Region,1,A$0.00
001298,tablet,New South Wales,5,A$0.00
001298,tablet,Queensland,1,A$0.00
001298,tablet,Victoria,9,A$0.00
001299,desktop,New South Wales,6,A$0.00
001299,desktop,South Australia,1,A$0.00
001299,desktop,Victoria,10,A$0.00
001299,desktop,England,0,A$126.00
001299,desktop,Rajasthan,1,A$0.00
001299,desktop,Virginia,2,A$0.00
001299,mobile,New South Wales,14,A$0.00
001299,mobile,Queensland,4,A$0.00
001299,mobile,South Australia,6,A$0.00
001299,mobile,Victoria,11,A$0.00
001299,mobile,Western Australia,1,A$0.00
001299,mobile,Florida,1,A$0.00
001299,tablet,New South Wales,4,A$0.00
001299,tablet,Queensland,1,A$0.00
001299,tablet,Victoria,4,A$0.00
001300,desktop,Australian Capital Territory,1,A$0.00
001300,desktop,New South Wales,6,A$0.00
001300,desktop,Queensland,3,A$0.00
001300,desktop,Victoria,3,A$0.00
001300,desktop,Western Australia,3,A$0.00
001300,desktop,England,2,A$0.00
001300,desktop,Quang Nam Province,1,A$0.00
001300,desktop,County Dublin,1,A$0.00
001300,mobile,(not set),1,A$0.00
001300,mobile,New South Wales,12,A$0.00
001300,mobile,Queensland,5,A$130.00
001300,mobile,South Australia,1,A$0.00
001300,mobile,Victoria,9,A$200.00
001300,mobile,Western Australia,1,A$0.00
001300,tablet,New South Wales,4,A$0.00
001300,tablet,South Australia,2,A$0.00
001300,tablet,Victoria,6,A$0.00
001301,desktop,(not set),1,A$0.00
001301,desktop,New South Wales,3,A$0.00
001301,desktop,Queensland,4,A$0.00
001301,desktop,South Australia,3,A$0.00
001301,desktop,Victoria,11,A$118.00
001301,desktop,England,2,A$0.00
001301,desktop,Virginia,1,A$0.00
001301,desktop,Prague,1,A$0.00
001301,desktop,Western Visayas,2,A$0.00
001301,mobile,New South Wales,13,A$688.95
001301,mobile,Queensland,7,A$0.00
001301,mobile,South Australia,1,A$0.00
001301,mobile,Tasmania,1,A$0.00
001301,mobile,Victoria,12,A$0.00
001301,mobile,Auckland,1,A$0.00
001301,mobile,Canterbury,1,A$0.00
001301,tablet,New South Wales,3,A$0.00
001301,tablet,Victoria,2,A$0.00
001302,desktop,New South Wales,3,A$312.00
001302,desktop,Queensland,1,A$0.00
001302,desktop,South Australia,1,A$0.00
001302,desktop,Victoria,9,A$0.00
001302,desktop,Western Australia,1,A$0.00
001302,mobile,New South Wales,14,A$0.00
001302,mobile,Queensland,10,A$64.00
001302,mobile,South Australia,2,A$0.00
001302,mobile,Victoria,14,A$0.00
001302,mobile,Western Australia,1,A$0.00
001302,tablet,New South Wales,3,A$0.00
001302,tablet,Queensland,3,A$0.00
001302,tablet,South Australia,1,A$0.00
001302,tablet,Victoria,1,A$0.00
001303,desktop,Australian Capital Territory,1,A$0.00
001303,desktop,New South Wales,7,A$285.00
001303,desktop,Queensland,2,A$0.00
001303,desktop,South Australia,2,A$0.00
001303,desktop,Tasmania,1,A$0.00
001303,desktop,Victoria,3,A$0.00
001303,mobile,Australian Capital Territory,1,A$0.00
001303,mobile,New South Wales,9,A$0.00
001303,mobile,Queensland,14,A$0.00
001303,mobile,South Australia,3,A$0.00
001303,mobile,Victoria,19,A$0.00
001303,mobile,Western Australia,2,A$0.00
001303,mobile,Auckland,1,A$0.00
001303,tablet,New South Wales,5,A$0.00
001303,tablet,Queensland,2,A$0.00
001303,tablet,Victoria,2,A$0.00
001303,tablet,Western Australia,2,A$0.00
001304,desktop,New South Wales,13,A$0.00
001304,desktop,Queensland,2,A$0.00
001304,desktop,South Australia,2,A$0.00
001304,desktop,Victoria,6,A$0.00
001304,desktop,Western Australia,1,A$0.00
001304,mobile,New South Wales,16,A$0.00
001304,mobile,Queensland,4,A$0.00
001304,mobile,South Australia,4,A$0.00
001304,mobile,Victoria,15,A$75.00
001304,mobile,Western Australia,5,A$0.00
001304,mobile,Canterbury,1,A$0.00
001304,mobile,Sharjah,1,A$0.00
001304,tablet,New South Wales,1,A$0.00
001304,tablet,Queensland,3,A$0.00
001304,tablet,Victoria,3,A$0.00
001304,tablet,Western Australia,1,A$0.00
001305,desktop,New South Wales,4,A$0.00
001305,desktop,Queensland,2,A$0.00
001305,desktop,Victoria,8,A$0.00
001305,desktop,Western Australia,2,A$0.00
001305,mobile,New South Wales,17,A$0.00
001305,mobile,Queensland,11,A$0.00
001305,mobile,Victoria,22,A$704.00
001305,mobile,Metro Manila,1,A$0.00
001305,tablet,Australian Capital Territory,1,A$0.00
001305,tablet,New South Wales,1,A$84.00
001305,tablet,Queensland,1,A$0.00
001305,tablet,South Australia,2,A$0.00
001305,tablet,Victoria,6,A$0.00
001305,tablet,Western Australia,2,A$0.00
001306,desktop,New South Wales,4,A$144.95
001306,desktop,Queensland,2,A$0.00
001306,desktop,Victoria,13,A$0.00
001306,desktop,Northland,1,A$0.00
001306,mobile,Australian Capital Territory,1,A$0.00
001306,mobile,New South Wales,12,A$172.80
001306,mobile,Queensland,6,A$0.00
001306,mobile,Victoria,17,A$0.00
001306,mobile,Western Australia,4,A$0.00
001306,mobile,Canterbury,1,A$0.00
001306,tablet,New South Wales,4,A$0.00
001306,tablet,Victoria,3,A$0.00
001307,desktop,New South Wales,5,A$0.00
001307,desktop,Queensland,3,A$0.00
001307,desktop,Tasmania,0,A$98.27
001307,desktop,Victoria,7,A$0.00
001307,desktop,Western Australia,3,A$0.00
001307,desktop,England,1,A$0.00
001307,mobile,New South Wales,11,A$0.00
001307,mobile,Queensland,6,A$0.00
001307,mobile,South Australia,4,A$0.00
001307,mobile,Victoria,13,A$0.00
001307,mobile,Western Australia,3,A$0.00
001307,mobile,Auckland,1,A$0.00
001307,mobile,Wellington,1,A$0.00
001307,tablet,New South Wales,4,A$0.00
001307,tablet,Queensland,1,A$0.00
001307,tablet,South Australia,1,A$0.00
001307,tablet,Victoria,5,A$0.00
001307,tablet,Bay Of Plenty,1,A$0.00
001308,desktop,New South Wales,8,A$0.00
001308,desktop,Victoria,7,A$100.00
001308,desktop,Western Australia,1,A$0.00
001308,desktop,Waikato,1,A$0.00
001308,mobile,(not set),1,A$0.00
001308,mobile,New South Wales,21,A$0.00
001308,mobile,Queensland,4,A$0.00
001308,mobile,South Australia,3,A$0.00
001308,mobile,Victoria,18,A$415.00
001308,mobile,Western Australia,6,A$0.00
001308,tablet,New South Wales,1,A$0.00
001308,tablet,Queensland,1,A$0.00
001308,tablet,Victoria,4,A$0.00
001308,tablet,Western Australia,2,A$0.00
001309,desktop,New South Wales,6,A$0.00
001309,desktop,Queensland,5,A$0.00
001309,desktop,South Australia,1,A$0.00
001309,desktop,Victoria,8,A$170.40
001309,desktop,Western Australia,3,A$0.00
001309,desktop,Bucharest,1,A$0.00
001309,desktop,Occitanie,1,A$0.00
001309,mobile,New South Wales,19,A$0.00
001309,mobile,Queensland,1,A$0.00
001309,mobile,South Australia,1,A$0.00
001309,mobile,Victoria,12,A$85.00
001309,mobile,Auckland,1,A$0.00
001309,mobile,Wellington,1,A$0.00
001309,tablet,New South Wales,3,A$0.00
001309,tablet,South Australia,3,A$0.00
001309,tablet,Victoria,1,A$0.00
001309,tablet,Auckland,1,A$0.00
001310,desktop,(not set),1,A$0.00
001310,desktop,Australian Capital Territory,1,A$0.00
001310,desktop,New South Wales,5,A$0.00
001310,desktop,Queensland,4,A$0.00
001310,desktop,Victoria,8,A$0.00
001310,desktop,Western Australia,0,A$135.00
001310,desktop,Copperbelt Province,1,A$0.00
001310,mobile,New South Wales,21,A$0.00
001310,mobile,Queensland,3,A$0.00
001310,mobile,South Australia,2,A$0.00
001310,mobile,Victoria,19,A$0.00
001310,mobile,Western Australia,1,A$0.00
001310,mobile,Metro Manila,1,A$0.00
001310,tablet,New South Wales,3,A$0.00
001310,tablet,Queensland,1,A$0.00
001310,tablet,South Australia,1,A$0.00
001310,tablet,Victoria,5,A$0.00
001310,tablet,Western Australia,1,A$0.00
001311,desktop,Australian Capital Territory,0,A$108.00
001311,desktop,New South Wales,9,A$0.00
001311,desktop,Queensland,2,A$0.00
001311,desktop,Victoria,4,A$0.00
001311,desktop,Western Australia,4,A$0.00
001311,desktop,England,2,A$0.00
001311,mobile,Australian Capital Territory,2,A$0.00
001311,mobile,New South Wales,23,A$266.00
001311,mobile,Queensland,4,A$0.00
001311,mobile,South Australia,2,A$0.00
001311,mobile,Victoria,8,A$0.00
001311,mobile,Western Australia,1,A$0.00
001311,tablet,New South Wales,4,A$0.00
001311,tablet,Victoria,7,A$0.00
001311,tablet,Western Australia,2,A$0.00
001311,tablet,England,1,A$0.00
001312,desktop,Australian Capital Territory,1,A$0.00
001312,desktop,New South Wales,6,A$0.00
001312,desktop,Queensland,3,A$0.00
001312,desktop,South Australia,1,A$0.00
001312,desktop,Victoria,3,A$0.00
001312,desktop,Western Australia,3,A$0.00
001312,desktop,Occitanie,1,A$0.00
001312,mobile,New South Wales,9,A$149.00
001312,mobile,Queensland,5,A$0.00
001312,mobile,South Australia,1,A$0.00
001312,mobile,Victoria,15,A$0.00
001312,mobile,Western Australia,4,A$220.00
001312,mobile,Telangana,1,A$0.00
001312,tablet,New South Wales,4,A$0.00
001312,tablet,Queensland,3,A$0.00
001312,tablet,Victoria,5,A$0.00
001312,tablet,Western Australia,2,A$0.00
001312,tablet,Gauteng,1,A$0.00
001313,desktop,(not set),2,A$0.00
001313,desktop,New South Wales,5,A$159.04
001313,desktop,Queensland,2,A$0.00
001313,desktop,Tasmania,1,A$0.00
001313,desktop,Victoria,5,A$0.00
001313,desktop,Western Australia,3,A$0.00
001313,mobile,New South Wales,11,A$0.00
001313,mobile,Queensland,3,A$0.00
001313,mobile,Victoria,18,A$0.00
001313,mobile,Western Australia,4,A$0.00
001313,mobile,Auckland,1,A$0.00
001313,tablet,New South Wales,2,A$0.00
001313,tablet,Queensland,1,A$0.00
001314,desktop,New South Wales,5,A$86.00
001314,desktop,Queensland,4,A$0.00
001314,desktop,Victoria,5,A$150.00
001314,desktop,Western Australia,4,A$0.00
001314,desktop,Maharashtra,1,A$0.00
001314,desktop,Wellington,1,A$0.00
001314,mobile,New South Wales,18,A$0.00
001314,mobile,Queensland,4,A$0.00
001314,mobile,Victoria,16,A$0.00
001314,mobile,Western Australia,2,A$0.00
001314,tablet,New South Wales,3,A$0.00
001314,tablet,Queensland,3,A$0.00
001314,tablet,Victoria,1,A$0.00
001314,tablet,Wales,1,A$0.00
001315,desktop,New South Wales,8,A$752.86
001315,desktop,Queensland,1,A$0.00
001315,desktop,South Australia,2,A$0.00
001315,desktop,Victoria,8,A$0.00
001315,desktop,Western Australia,1,A$0.00
001315,mobile,New South Wales,19,A$0.00
001315,mobile,Queensland,8,A$0.00
001315,mobile,South Australia,1,A$0.00
001315,mobile,Victoria,17,A$0.00
001315,mobile,Western Australia,2,A$0.00
001315,mobile,Ile-de-France,1,A$0.00
001315,tablet,New South Wales,3,A$0.00
001315,tablet,Queensland,1,A$0.00
001315,tablet,Victoria,5,A$0.00
001315,tablet,Western Australia,1,A$0.00
001316,desktop,New South Wales,6,A$156.00
001316,desktop,Queensland,4,A$0.00
001316,desktop,Tasmania,1,A$0.00
001316,desktop,Victoria,7,A$0.00
001316,mobile,New South Wales,18,A$0.00
001316,mobile,Queensland,3,A$0.00
001316,mobile,Victoria,12,A$0.00
001316,mobile,Western Australia,4,A$0.00
001316,tablet,New South Wales,5,A$0.00
001316,tablet,Queensland,1,A$0.00
001316,tablet,South Australia,1,A$0.00
001316,tablet,Victoria,10,A$0.00
001316,tablet,Western Australia,1,A$0.00
001317,desktop,New South Wales,11,A$190.00
001317,desktop,Queensland,1,A$0.00
001317,desktop,South Australia,2,A$0.00
001317,desktop,Victoria,4,A$0.00
001317,desktop,Western Australia,1,A$0.00
001317,mobile,New South Wales,14,A$0.00
001317,mobile,Queensland,4,A$264.00
001317,mobile,South Australia,1,A$0.00
001317,mobile,Victoria,11,A$0.00
001317,mobile,Western Australia,5,A$0.00
001317,mobile,Northern Ireland,1,A$0.00
001317,mobile,East Java,1,A$0.00
001317,tablet,New South Wales,2,A$0.00
001317,tablet,Queensland,2,A$0.00
001317,tablet,South Australia,1,A$0.00
001317,tablet,Victoria,4,A$0.00
001317,tablet,England,1,A$0.00
001318,desktop,New South Wales,6,A$112.29
001318,desktop,Queensland,2,A$140.00
001318,desktop,South Australia,2,A$0.00
001318,desktop,Victoria,4,A$200.00
001318,desktop,England,0,A$104.00
001318,desktop,Auckland,1,A$0.00
001318,desktop,Canterbury,1,A$0.00
001318,mobile,New South Wales,26,A$0.00
001318,mobile,Queensland,12,A$0.00
001318,mobile,South Australia,1,A$0.00
001318,mobile,Victoria,19,A$0.00
001318,mobile,Western Australia,2,A$0.00
001318,tablet,New South Wales,7,A$0.00
001318,tablet,Queensland,2,A$0.00
001318,tablet,Victoria,6,A$0.00
001319,desktop,(not set),1,A$0.00
001319,desktop,New South Wales,4,A$0.00
001319,desktop,Queensland,2,A$0.00
001319,desktop,Victoria,10,A$0.00
001319,mobile,New South Wales,17,A$130.00
001319,mobile,Queensland,9,A$0.00
001319,mobile,South Australia,3,A$0.00
001319,mobile,Victoria,12,A$0.00
001319,mobile,Western Australia,10,A$0.00
001319,tablet,New South Wales,3,A$97.26
001319,tablet,Queensland,7,A$0.00
001319,tablet,Victoria,2,A$258.00
001320,desktop,New South Wales,6,"A$1,154.00"
001320,desktop,Queensland,1,A$0.00
001320,desktop,South Australia,1,A$0.00
001320,desktop,Victoria,2,A$182.70
001320,desktop,Western Australia,1,A$0.00
001320,mobile,Australian Capital Territory,2,A$0.00
001320,mobile,New South Wales,20,A$0.00
001320,mobile,Queensland,3,A$0.00
001320,mobile,South Australia,1,A$0.00
001320,mobile,Victoria,14,A$78.00
001320,mobile,Western Australia,5,A$0.00
001320,mobile,Djak Lak Province,1,A$0.00
001320,tablet,New South Wales,2,A$0.00
001320,tablet,Queensland,2,A$0.00
001320,tablet,South Australia,1,A$0.00
001320,tablet,Western Australia,1,A$0.00
001321,desktop,New South Wales,7,A$0.00
001321,desktop,Queensland,4,A$0.00
001321,desktop,South Australia,0,A$133.00
001321,desktop,Victoria,9,A$0.00
001321,desktop,England,1,A$0.00
001321,desktop,Auckland,1,A$0.00
001321,desktop,Dubai,1,A$0.00
001321,mobile,Australian Capital Territory,2,A$0.00
001321,mobile,New South Wales,11,A$0.00
001321,mobile,Queensland,1,A$0.00
001321,mobile,Victoria,19,A$0.00
001321,mobile,Western Australia,4,A$0.00
001321,mobile,Auckland,1,A$0.00
001321,mobile,Phuket,1,A$0.00
001321,tablet,New South Wales,5,A$0.00
001321,tablet,South Australia,1,A$0.00
001321,tablet,Victoria,1,A$0.00
001321,tablet,Western Australia,1,A$0.00
001322,desktop,New South Wales,7,A$0.00
001322,desktop,Queensland,4,A$0.00
001322,desktop,South Australia,1,A$0.00
001322,desktop,Victoria,4,A$125.00
001322,desktop,Western Australia,2,A$402.00
001322,desktop,England,1,A$0.00
001322,mobile,Australian Capital Territory,3,A$0.00
001322,mobile,New South Wales,17,A$0.00
001322,mobile,Queensland,9,A$0.00
001322,mobile,Tasmania,1,A$0.00
001322,mobile,Victoria,13,A$0.00
001322,mobile,Western Australia,3,A$0.00
001322,tablet,New South Wales,4,A$0.00
001322,tablet,Queensland,1,A$0.00
001322,tablet,South Australia,1,A$0.00
001322,tablet,Victoria,4,A$152.00
001322,tablet,Western Australia,1,A$0.00
001322,tablet,England,1,A$0.00
001323,desktop,(not set),1,A$0.00
001323,desktop,New South Wales,9,A$0.00
001323,desktop,Queensland,4,A$0.00
001323,desktop,South Australia,2,A$0.00
001323,desktop,Victoria,11,A$0.00
001323,desktop,Western Australia,1,A$0.00
001323,desktop,Ontario,1,A$0.00
001323,desktop,Auckland,2,A$0.00
001323,mobile,New South Wales,16,A$0.00
001323,mobile,Queensland,2,A$0.00
001323,mobile,South Australia,1,A$0.00
001323,mobile,Victoria,10,A$0.00
001323,mobile,Western Australia,4,A$0.00
001323,mobile,Connecticut,1,A$0.00
001323,mobile,Western Region,1,A$0.00
001323,tablet,New South Wales,3,A$0.00
001323,tablet,Victoria,2,A$0.00
001323,tablet,Western Australia,4,A$0.00
001324,desktop,New South Wales,9,A$400.00
001324,desktop,Queensland,1,A$0.00
001324,desktop,South Australia,1,A$0.00
001324,desktop,Tasmania,1,A$0.00
001324,desktop,Victoria,8,A$182.00
001324,desktop,Western Australia,1,A$0.00
001324,mobile,New South Wales,16,A$0.00
001324,mobile,Queensland,11,A$0.00
001324,mobile,South Australia,2,A$0.00
001324,mobile,Victoria,10,A$0.00
001324,mobile,Western Australia,3,A$0.00
001324,mobile,England,1,A$0.00
001324,tablet,New South Wales,3,A$0.00
001324,tablet,South Australia,1,A$0.00
001324,tablet,Victoria,2,A$0.00
001325,desktop,New South Wales,7,A$252.00
001325,desktop,Queensland,3,A$0.00
001325,desktop,Victoria,4,A$0.00
001325,desktop,Western Australia,1,A$0.00
001325,mobile,Australian Capital Territory,1,A$0.00
001325,mobile,New South Wales,9,A$136.00
001325,mobile,Northern Territory,1,A$0.00
001325,mobile,Queensland,9,A$0.00
001325,mobile,Victoria,14,A$199.00
001325,mobile,England,1,A$0.00
001325,tablet,New South Wales,2,A$0.00
001325,tablet,Victoria,2,A$0.00
001326,desktop,Australian Capital Territory,1,A$0.00
001326,desktop,New South Wales,12,A$0.00
001326,desktop,Queensland,7,A$0.00
001326,desktop,Victoria,11,A$0.00
001326,desktop,Western Australia,1,A$0.00
001326,desktop,Nonthaburi,1,A$0.00
001326,mobile,New South Wales,13,A$0.00
001326,mobile,Queensland,2,A$0.00
001326,mobile,South Australia,3,A$0.00
001326,mobile,Victoria,15,A$0.00
001326,mobile,Western Australia,2,A$0.00
001326,tablet,New South Wales,1,A$0.00
001326,tablet,Queensland,1,A$0.00
001326,tablet,Victoria,1,A$0.00
001327,desktop,Queensland,1,A$0.00
001327,desktop,South Australia,2,A$0.00
001327,desktop,Victoria,9,A$0.00
001327,desktop,Western Australia,3,A$0.00
001327,mobile,New South Wales,8,A$0.00
001327,mobile,Queensland,5,A$0.00
001327,mobile,South Australia,3,A$0.00
001327,mobile,Victoria,15,A$0.00
001327,mobile,California,1,A$0.00
001327,tablet,New South Wales,2,A$0.00
001327,tablet,Queensland,1,A$0.00
001327,tablet,Victoria,2,A$0.00
001327,tablet,Western Australia,2,A$0.00
001328,desktop,(not set),1,A$0.00
001328,desktop,New South Wales,6,A$0.00
001328,desktop,Queensland,4,A$0.00
001328,desktop,Victoria,2,A$155.00
001328,desktop,Western Australia,7,A$0.00
001328,desktop,Special Region of Yogyakarta,1,A$0.00
001328,mobile,New South Wales,18,A$0.00
001328,mobile,Queensland,2,A$0.00
001328,mobile,Victoria,11,A$0.00
001328,mobile,Western Australia,1,A$0.00
001328,tablet,New South Wales,1,A$70.00
001328,tablet,Queensland,2,A$0.00
001328,tablet,Victoria,4,A$0.00
001329,desktop,New South Wales,7,A$0.00
001329,desktop,Queensland,3,A$0.00
001329,desktop,Victoria,8,A$145.59
001329,desktop,Western Australia,2,A$0.00
001329,mobile,Australian Capital Territory,1,A$0.00
001329,mobile,New South Wales,7,A$96.24
001329,mobile,Northern Territory,1,A$0.00
001329,mobile,Queensland,6,A$0.00
001329,mobile,South Australia,5,A$0.00
001329,mobile,Victoria,14,A$269.00
001329,mobile,Ile-de-France,1,A$0.00
001329,mobile,England,2,A$0.00
001329,tablet,Queensland,1,A$0.00
001329,tablet,Victoria,2,A$0.00
001329,tablet,Western Australia,1,A$50.00
001330,desktop,(not set),1,A$0.00
001330,desktop,Australian Capital Territory,1,A$0.00
001330,desktop,New South Wales,7,A$149.00
001330,desktop,Queensland,2,A$0.00
001330,desktop,Victoria,5,A$0.00
001330,desktop,Western Australia,3,A$0.00
001330,desktop,New Jersey,1,A$0.00
001330,mobile,New South Wales,9,A$0.00
001330,mobile,Queensland,5,A$0.00
001330,mobile,South Australia,4,A$0.00
001330,mobile,Victoria,12,A$531.00
001330,mobile,Western Australia,2,A$0.00
001330,tablet,New South Wales,1,A$0.00
001330,tablet,Queensland,1,A$0.00
001330,tablet,Tasmania,1,A$0.00
001330,tablet,Victoria,2,A$0.00
001331,desktop,New South Wales,5,A$0.00
001331,desktop,Queensland,4,A$0.00
001331,desktop,Victoria,6,A$0.00
001331,desktop,England,3,A$0.00
001331,mobile,New South Wales,19,A$0.00
001331,mobile,Queensland,6,A$0.00
001331,mobile,South Australia,3,A$0.00
001331,mobile,Victoria,15,A$0.00
001331,mobile,Western Australia,1,A$0.00
001331,mobile,Auckland,1,A$0.00
001331,mobile,Canterbury,1,A$0.00
001331,tablet,Australian Capital Territory,2,A$0.00
001331,tablet,New South Wales,1,A$0.00
001331,tablet,Queensland,2,A$0.00
001331,tablet,Victoria,2,A$0.00
001331,tablet,Western Australia,0,A$59.00
001332,desktop,Australian Capital Territory,2,A$0.00
001332,desktop,New South Wales,4,A$0.00
001332,desktop,Queensland,3,A$0.00
001332,desktop,South Australia,1,A$0.00
001332,desktop,Tasmania,1,A$0.00
001332,desktop,Victoria,3,A$0.00
001332,desktop,Western Australia,1,A$0.00
001332,desktop,Kyiv city,1,A$0.00
001332,mobile,Australian Capital Territory,2,A$0.00
001332,mobile,New South Wales,17,A$0.00
001332,mobile,Queensland,0,A$65.00
001332,mobile,South Australia,5,A$0.00
001332,mobile,Victoria,13,A$0.00
001332,mobile,Western Australia,9,A$0.00
001332,tablet,New South Wales,1,A$229.56
001332,tablet,Northern Territory,1,A$0.00
001332,tablet,Queensland,2,A$0.00
001332,tablet,Victoria,7,A$0.00
001333,desktop,(not set),1,A$0.00
001333,desktop,New South Wales,3,A$0.00
001333,desktop,Queensland,2,A$0.00
001333,desktop,Victoria,7,A$0.00
001333,desktop,Western Australia,3,A$0.00
001333,desktop,England,1,A$0.00
001333,mobile,New South Wales,8,"A$1,190.00"
001333,mobile,Queensland,3,A$0.00
001333,mobile,South Australia,1,A$0.00
001333,mobile,Victoria,17,A$0.00
001333,mobile,Western Australia,2,A$0.00
001333,mobile,Canterbury,1,A$0.00
001333,tablet,New South Wales,3,A$0.00
001333,tablet,Victoria,1,A$0.00
001334,desktop,New South Wales,3,A$0.00
001334,desktop,Queensland,2,A$0.00
