Minute Index,Device Category,Region,Sessions,Revenue
904,mobile,Queensland,8,0
904,mobile,South Australia,2,0
904,mobile,Victoria,7,0
904,mobile,Western Australia,6,198
904,mobile,Guangdong,1,0
904,mobile,Auckland,1,0
904,tablet,New South Wales,3,0
904,tablet,Queensland,1,0
904,tablet,Auckland,1,0
905,desktop,(not set),1,0
905,desktop,Australian Capital Territory,2,0
905,desktop,New South Wales,15,0
905,desktop,Northern Territory,1,0
905,desktop,Queensland,4,0
905,desktop,Tasmania,2,0
905,desktop,Victoria,11,200
905,desktop,Western Australia,4,0
905,desktop,Bogota,1,0
905,mobile,New South Wales,12,0
905,mobile,Queensland,6,0
905,mobile,South Australia,1,0
905,mobile,Tasmania,1,0
905,mobile,Victoria,6,0
905,mobile,Western Australia,1,0
905,mobile,Georgia,1,0
905,tablet,New South Wales,2,0
905,tablet,Queensland,2,0
905,tablet,Tasmania,1,0
905,tablet,Victoria,1,0
906,desktop,Australian Capital Territory,3,0
906,desktop,New South Wales,13,399
906,desktop,Northern Territory,1,0
906,desktop,Queensland,3,175
906,desktop,South Australia,2,0
906,desktop,Victoria,12,122.5
906,desktop,Western Australia,1,0
906,desktop,Maharashtra,1,0
906,desktop,Auckland,1,0
906,desktop,New Jersey,1,0
906,mobile,Australian Capital Territory,1,0
906,mobile,New South Wales,8,0
906,mobile,Queensland,1,0
906,mobile,South Australia,1,0
906,mobile,Victoria,10,0
906,mobile,Western Australia,1,0
906,mobile,New York,1,0
906,tablet,New South Wales,6,0
906,tablet,Queensland,1,0
906,tablet,Victoria,1,0
907,desktop,Australian Capital Territory,1,0
907,desktop,New South Wales,15,0
907,desktop,Queensland,5,0
907,desktop,South Australia,4,0
907,desktop,Victoria,7,0
907,desktop,Western Australia,3,0
907,mobile,New South Wales,9,0
907,mobile,Queensland,5,0
907,mobile,South Australia,1,0
907,mobile,Victoria,9,0
907,mobile,Western Australia,2,0
907,mobile,Auckland,1,0
907,tablet,New South Wales,4,0
907,tablet,Queensland,2,0
907,tablet,South Australia,1,0
907,tablet,Victoria,2,0
907,tablet,Bay Of Plenty,1,0
908,desktop,New South Wales,16,0
908,desktop,Queensland,1,0
908,desktop,South Australia,3,0
908,desktop,Victoria,8,0
908,desktop,Western Australia,2,89
908,desktop,England,1,0
908,desktop,Virginia,1,0
908,mobile,New South Wales,6,0
908,mobile,Queensland,2,0
908,mobile,Victoria,5,0
908,mobile,Western Australia,3,0
908,tablet,Queensland,1,0
908,tablet,South Australia,2,0
908,tablet,Western Australia,1,0
909,desktop,(not set),1,0
909,desktop,New South Wales,16,"2,432.00"
909,desktop,Queensland,8,0
909,desktop,South Australia,2,0
909,desktop,Victoria,10,121
909,desktop,Western Australia,4,0
909,mobile,New South Wales,13,218.96
909,mobile,Queensland,5,0
909,mobile,Victoria,7,0
909,mobile,Western Australia,1,0
909,mobile,England,1,0
909,mobile,Auckland,3,0
909,mobile,Oregon,1,0
909,tablet,New South Wales,2,0
909,tablet,Victoria,2,0
910,desktop,New South Wales,7,109
910,desktop,Queensland,5,0
910,desktop,South Australia,2,0
910,desktop,Victoria,6,0
910,desktop,Western Australia,7,0
910,desktop,Auckland,1,0
910,desktop,Metro Manila,1,0
910,desktop,New Jersey,1,0
910,desktop,Virginia,1,0
910,mobile,New South Wales,7,0
910,mobile,Queensland,6,0
910,mobile,Victoria,9,144
910,mobile,Western Australia,2,0
910,tablet,Queensland,1,0
910,tablet,Victoria,2,0
910,tablet,Western Australia,2,0
911,desktop,(not set),1,0
911,desktop,Australian Capital Territory,1,0
911,desktop,New South Wales,14,0
911,desktop,Queensland,2,25
911,desktop,South Australia,3,0
911,desktop,Victoria,14,0
911,desktop,Western Australia,4,0
911,desktop,Chongqing,1,0
911,desktop,Uttar Pradesh,1,0
911,desktop,Auckland,1,0
911,mobile,New South Wales,6,0
911,mobile,Queensland,3,0
911,mobile,Victoria,6,0
911,mobile,Western Australia,8,0
911,mobile,Minnesota,1,0
911,tablet,Victoria,1,0
912,desktop,Australian Capital Territory,1,0
912,desktop,New South Wales,12,0
912,desktop,Queensland,5,0
912,desktop,South Australia,0,88
912,desktop,Victoria,12,0
912,desktop,Western Australia,4,0
912,desktop,Canterbury,1,0
912,mobile,New South Wales,12,0
912,mobile,Queensland,1,0
912,mobile,Victoria,10,0
912,mobile,Western Australia,7,0
912,tablet,New South Wales,1,155.7
912,tablet,Northern Territory,2,0
912,tablet,Queensland,2,0
912,tablet,Western Australia,1,0
912,tablet,Auckland,1,0
913,desktop,New South Wales,9,410
913,desktop,Queensland,1,0
913,desktop,South Australia,1,0
913,desktop,Victoria,8,280
913,desktop,Western Australia,4,0
913,mobile,New South Wales,13,0
913,mobile,Queensland,3,0
913,mobile,Victoria,5,0
913,mobile,Western Australia,1,0
913,mobile,Wellington,1,0
913,tablet,Victoria,3,0
913,tablet,Western Australia,2,0
914,desktop,Australian Capital Territory,1,0
914,desktop,New South Wales,13,0
914,desktop,Queensland,10,0
914,desktop,South Australia,1,0
914,desktop,Victoria,19,0
914,desktop,Western Australia,2,0
914,desktop,Auckland,1,99
914,mobile,New South Wales,13,0
914,mobile,Queensland,4,0
914,mobile,Victoria,11,0
914,mobile,Western Australia,1,0
914,mobile,Marlborough,1,0
914,tablet,Queensland,1,0
914,tablet,South Australia,1,0
914,tablet,Victoria,3,0
915,desktop,New South Wales,18,"1,892.00"
915,desktop,Queensland,3,475
915,desktop,Victoria,11,0
915,desktop,Western Australia,2,0
915,mobile,New South Wales,5,0
915,mobile,Queensland,1,0
915,mobile,Victoria,7,0
915,mobile,Western Australia,1,0
915,mobile,Maharashtra,1,0
915,tablet,Queensland,2,0
915,tablet,Victoria,1,0
915,tablet,Western Australia,3,0
916,desktop,New South Wales,20,558
916,desktop,Queensland,3,0
916,desktop,Tasmania,1,0
916,desktop,Victoria,11,300
916,desktop,Western Australia,1,0
916,desktop,Bay Of Plenty,1,0
916,desktop,Taipei City,1,0
916,mobile,New South Wales,7,0
916,mobile,Queensland,2,0
916,mobile,South Australia,2,0
916,mobile,Tasmania,2,0
916,mobile,Victoria,9,0
916,tablet,New South Wales,3,0
916,tablet,South Australia,2,0
916,tablet,Victoria,2,0
916,tablet,Western Australia,1,0
917,desktop,Australian Capital Territory,1,0
917,desktop,New South Wales,9,0
917,desktop,Queensland,10,333.31
917,desktop,Victoria,13,0
917,desktop,Western Australia,1,0
917,mobile,(not set),1,0
917,mobile,New South Wales,14,0
917,mobile,Queensland,4,0
917,mobile,South Australia,1,0
917,mobile,Victoria,11,0
917,mobile,Western Australia,2,29.2
917,tablet,Victoria,1,0
918,desktop,(not set),1,0
918,desktop,New South Wales,10,303.28
918,desktop,Queensland,3,0
918,desktop,South Australia,2,0
918,desktop,Victoria,7,0
918,desktop,Western Australia,5,0
918,desktop,Otago,1,0
918,desktop,Taipei City,1,0
918,mobile,New South Wales,14,0
918,mobile,Queensland,6,0
918,mobile,South Australia,3,0
918,mobile,Victoria,15,0
918,mobile,Western Australia,3,672
918,mobile,Auckland,1,0
918,mobile,Wellington,1,0
918,tablet,New South Wales,5,0
918,tablet,South Australia,1,0
919,desktop,(not set),1,0
919,desktop,New South Wales,15,0
919,desktop,Queensland,3,0
919,desktop,Victoria,7,0
919,desktop,Western Australia,4,0
919,desktop,Auckland,1,0
919,mobile,New South Wales,7,0
919,mobile,Queensland,5,0
919,mobile,Victoria,8,0
919,mobile,Western Australia,2,0
919,mobile,Ontario,1,0
919,mobile,Auckland,1,0
919,mobile,North Dakota,1,0
919,tablet,Australian Capital Territory,1,0
919,tablet,New South Wales,1,0
919,tablet,Queensland,1,0
920,desktop,New South Wales,11,0
920,desktop,Queensland,2,0
920,desktop,South Australia,5,0
920,desktop,Tasmania,1,0
920,desktop,Victoria,13,120
920,desktop,Western Australia,0,48
920,desktop,Saskatchewan,1,0
920,desktop,Metro Manila,1,0
920,desktop,Massachusetts,1,0
920,mobile,Australian Capital Territory,1,0
920,mobile,New South Wales,6,0
920,mobile,Queensland,3,0
920,mobile,Victoria,8,0
920,mobile,Western Australia,2,0
920,mobile,Ontario,1,0
920,tablet,New South Wales,2,0
920,tablet,Queensland,2,0
920,tablet,Auckland,1,0
921,desktop,(not set),1,0
921,desktop,New South Wales,12,0
921,desktop,Queensland,4,0
921,desktop,South Australia,1,114
921,desktop,Victoria,8,0
921,desktop,Western Australia,3,0
921,mobile,New South Wales,8,0
921,mobile,Queensland,4,0
921,mobile,South Australia,2,0
921,mobile,Victoria,3,0
921,mobile,Western Australia,1,0
921,tablet,New South Wales,3,0
921,tablet,Queensland,1,0
921,tablet,Victoria,1,0
921,tablet,Western Australia,1,0
922,desktop,New South Wales,12,0
922,desktop,Queensland,4,0
922,desktop,South Australia,1,0
922,desktop,Tasmania,1,0
922,desktop,Victoria,5,72
922,desktop,Western Australia,3,0
922,desktop,Wellington,1,0
922,mobile,Australian Capital Territory,1,0
922,mobile,New South Wales,5,0
922,mobile,Queensland,9,0
922,mobile,South Australia,1,0
922,mobile,Victoria,10,0
922,mobile,Western Australia,2,0
922,tablet,New South Wales,4,0
922,tablet,Queensland,3,0
922,tablet,Western Australia,1,0
923,desktop,Australian Capital Territory,1,0
923,desktop,New South Wales,13,0
923,desktop,Queensland,4,0
923,desktop,Victoria,10,0
923,desktop,Western Australia,4,0
923,mobile,New South Wales,4,0
923,mobile,Victoria,10,0
923,mobile,Western Australia,2,0
923,mobile,Auckland,1,0
923,mobile,New York,1,0
923,tablet,Australian Capital Territory,1,0
923,tablet,New South Wales,1,0
923,tablet,Tasmania,1,0
924,desktop,New South Wales,8,49
924,desktop,Queensland,2,0
924,desktop,Victoria,11,110.63
924,desktop,Western Australia,7,0
924,desktop,Gujarat,1,0
924,mobile,Australian Capital Territory,1,0
924,mobile,New South Wales,12,0
924,mobile,Queensland,6,0
924,mobile,Victoria,11,0
924,mobile,Western Australia,3,0
924,mobile,Jakarta,1,0
924,mobile,Maryland,1,0
924,tablet,New South Wales,1,0
924,tablet,South Australia,1,0
924,tablet,Victoria,1,0
924,tablet,Auckland,1,0
925,desktop,Australian Capital Territory,2,0
925,desktop,New South Wales,13,0
925,desktop,Queensland,2,0
925,desktop,South Australia,1,115
925,desktop,Victoria,14,0
925,desktop,Western Australia,4,0
925,desktop,New Jersey,1,0
925,mobile,Australian Capital Territory,1,0
925,mobile,New South Wales,11,0
925,mobile,Queensland,6,0
925,mobile,Victoria,13,0
925,mobile,Western Australia,3,0
925,mobile,British Columbia,1,0
925,mobile,Georgia,1,0
925,tablet,New South Wales,1,0
925,tablet,Victoria,1,0
925,tablet,Western Australia,0,131
926,desktop,New South Wales,19,0
926,desktop,Queensland,2,0
926,desktop,South Australia,1,0
926,desktop,Victoria,12,100
926,desktop,Western Australia,5,0
926,desktop,Nebraska,1,0
926,desktop,Tasman,1,0
926,mobile,New South Wales,12,0
926,mobile,Queensland,2,0
926,mobile,South Australia,2,0
926,mobile,Victoria,10,0
926,mobile,Western Australia,3,0
926,mobile,Maryland,1,0
926,mobile,Wellington,1,0
926,tablet,New South Wales,2,0
926,tablet,Victoria,1,0
926,tablet,Western Australia,1,0
927,desktop,New South Wales,12,0
927,desktop,Queensland,2,101.31
927,desktop,South Australia,1,0
927,desktop,Victoria,6,0
927,desktop,Western Australia,2,0
927,mobile,New South Wales,3,0
927,mobile,Queensland,2,0
927,mobile,Victoria,8,0
927,mobile,Western Australia,3,0
927,tablet,New South Wales,2,0
927,tablet,Victoria,3,0
928,desktop,(not set),1,0
928,desktop,New South Wales,13,0
928,desktop,Queensland,6,0
928,desktop,Victoria,12,238.4
928,desktop,Western Australia,4,0
928,desktop,Special Region of Yogyakarta,1,0
928,mobile,Buenos Aires,1,0
928,mobile,New South Wales,14,0
928,mobile,Northern Territory,1,0
928,mobile,Queensland,5,0
928,mobile,South Australia,2,0
928,mobile,Victoria,5,0
928,mobile,Western Australia,2,0
928,mobile,Waikato,1,0
928,tablet,New South Wales,2,0
928,tablet,Queensland,1,0
929,desktop,New South Wales,11,0
929,desktop,Queensland,5,0
929,desktop,South Australia,3,0
929,desktop,Victoria,9,354
929,desktop,Western Australia,9,"1,400.00"
929,mobile,(not set),1,0
929,mobile,New South Wales,9,0
929,mobile,Queensland,6,0
929,mobile,South Australia,4,0
929,mobile,Victoria,3,0
929,mobile,Western Australia,5,0
929,tablet,New South Wales,2,0
929,tablet,Western Australia,2,0
930,desktop,(not set),1,0
930,desktop,Australian Capital Territory,1,0
930,desktop,New South Wales,11,0
930,desktop,Queensland,7,0
930,desktop,South Australia,1,0
930,desktop,Victoria,10,0
930,desktop,Western Australia,5,0
930,desktop,Illinois,1,0
930,desktop,Oregon,1,0
930,mobile,New South Wales,6,235
930,mobile,Queensland,6,0
930,mobile,South Australia,2,0
930,mobile,Victoria,7,0
930,mobile,Western Australia,2,0
930,mobile,Auckland,1,0
930,mobile,New Jersey,1,0
930,mobile,New York,1,0
930,tablet,New South Wales,2,0
930,tablet,Queensland,3,0
930,tablet,Victoria,1,0
931,desktop,New South Wales,17,112
931,desktop,Queensland,9,0
931,desktop,South Australia,4,0
931,desktop,Victoria,14,0
931,desktop,Western Australia,1,0
931,desktop,California,1,0
931,desktop,Waikato,1,0
931,mobile,New South Wales,9,0
931,mobile,Queensland,7,0
931,mobile,Victoria,11,0
931,mobile,Western Australia,1,0
931,mobile,Alberta,1,0
931,mobile,North Carolina,1,0
931,tablet,New South Wales,5,0
932,desktop,Australian Capital Territory,1,0
932,desktop,New South Wales,13,0
932,desktop,Queensland,5,0
932,desktop,Victoria,9,0
932,desktop,Western Australia,5,208.7
932,desktop,Illinois,1,0
932,mobile,(not set),1,0
932,mobile,New South Wales,11,0
932,mobile,Queensland,3,0
932,mobile,South Australia,3,0
932,mobile,Victoria,6,0
932,mobile,Western Australia,6,0
932,tablet,New South Wales,3,0
932,tablet,Western Australia,1,0
933,desktop,Australian Capital Territory,3,0
933,desktop,New South Wales,21,125
933,desktop,Queensland,3,109.41
933,desktop,Victoria,8,0
933,desktop,Western Australia,4,56
933,mobile,Australian Capital Territory,1,0
933,mobile,New South Wales,9,0
933,mobile,Queensland,4,0
933,mobile,South Australia,1,0
933,mobile,Victoria,7,0
933,mobile,Western Australia,1,0
933,tablet,New South Wales,5,0
933,tablet,Victoria,3,0
934,desktop,New South Wales,24,196
934,desktop,Queensland,5,0
934,desktop,South Australia,1,0
934,desktop,Victoria,6,0
934,desktop,Western Australia,2,0
934,desktop,Auckland,1,0
934,desktop,Canterbury,1,0
934,mobile,(not set),1,0
934,mobile,New South Wales,7,0
934,mobile,Queensland,6,0
934,mobile,South Australia,1,0
934,mobile,Victoria,7,0
934,mobile,Western Australia,1,0
934,mobile,Auckland,2,0
934,mobile,Bay Of Plenty,1,0
934,tablet,(not set),4,0
934,tablet,New South Wales,1,0
934,tablet,Western Australia,1,0
934,tablet,Auckland,1,0
935,desktop,New South Wales,11,0
935,desktop,Queensland,3,0
935,desktop,Victoria,7,0
935,desktop,Western Australia,3,0
935,desktop,British Columbia,1,0
935,mobile,New South Wales,10,0
935,mobile,Queensland,2,0
935,mobile,South Australia,1,0
935,mobile,Victoria,3,0
935,tablet,(not set),1,0
935,tablet,New South Wales,1,0
935,tablet,Victoria,2,0
935,tablet,Western Australia,1,0
936,desktop,Buenos Aires,1,0
936,desktop,New South Wales,18,368
936,desktop,Queensland,2,0
936,desktop,South Australia,1,0
936,desktop,Victoria,12,39.2
936,desktop,Western Australia,2,0
936,desktop,Wisconsin,1,0
936,mobile,New South Wales,12,0
936,mobile,Queensland,5,0
936,mobile,South Australia,2,0
936,mobile,Victoria,10,0
936,mobile,Western Australia,3,0
936,mobile,Virginia,1,0
936,tablet,New South Wales,1,0
936,tablet,Victoria,3,0
936,tablet,Western Australia,1,0
937,desktop,(not set),1,0
937,desktop,New South Wales,7,80
937,desktop,Queensland,3,0
937,desktop,Victoria,9,120
937,desktop,Western Australia,2,0
937,desktop,Auckland,1,0
937,mobile,New South Wales,6,125
937,mobile,Queensland,6,0
937,mobile,South Australia,1,0
937,mobile,Victoria,6,0
937,mobile,Auckland,1,0
937,tablet,Victoria,1,0
937,tablet,Western Australia,1,0
938,desktop,Australian Capital Territory,1,0
938,desktop,New South Wales,19,772.27
938,desktop,Queensland,4,0
938,desktop,South Australia,1,0
938,desktop,Victoria,4,695
938,desktop,Western Australia,4,0
938,desktop,Jakarta,1,0
938,desktop,Haryana,1,0
938,mobile,New South Wales,5,0
938,mobile,Queensland,4,0
938,mobile,South Australia,1,0
938,mobile,Tasmania,1,0
938,mobile,Victoria,11,51.5
938,mobile,Western Australia,2,0
938,mobile,California,1,0
938,tablet,New South Wales,5,0
938,tablet,Victoria,1,0
939,desktop,New South Wales,11,0
939,desktop,Queensland,6,171
939,desktop,Victoria,11,0
939,desktop,Western Australia,2,0
939,mobile,New South Wales,10,0
939,mobile,Queensland,6,328
939,mobile,South Australia,2,0
939,mobile,Victoria,6,148
939,mobile,Western Australia,1,0
939,mobile,Delhi,1,0
939,tablet,Australian Capital Territory,1,0
939,tablet,New South Wales,3,0
939,tablet,Victoria,1,0
939,tablet,Western Australia,1,0
939,tablet,Auckland,1,0
940,desktop,New South Wales,6,0
940,desktop,Queensland,6,0
940,desktop,South Australia,2,0
940,desktop,Victoria,14,0
940,desktop,Western Australia,1,0
940,desktop,British Columbia,1,0
940,desktop,Northland,1,0
940,desktop,Hanoi,2,0
940,mobile,New South Wales,9,0
940,mobile,Queensland,4,0
940,mobile,South Australia,3,0
940,mobile,Victoria,12,0
940,mobile,Western Australia,2,0
940,mobile,Northland,1,0
940,tablet,(not set),1,0
940,tablet,New South Wales,1,120
940,tablet,Queensland,1,0
940,tablet,Victoria,2,0
941,desktop,(not set),1,0
941,desktop,New South Wales,13,84
941,desktop,Queensland,11,250
941,desktop,South Australia,1,0
941,desktop,Victoria,10,0
941,desktop,Western Australia,3,0
941,desktop,South Dakota,1,0
941,mobile,New South Wales,14,0
941,mobile,Queensland,5,0
941,mobile,South Australia,2,0
941,mobile,Victoria,7,0
941,mobile,Western Australia,2,0
941,mobile,Auckland,1,0
941,mobile,Nelson,2,0
941,tablet,New South Wales,1,0
941,tablet,South Australia,1,0
941,tablet,Victoria,1,0
942,desktop,New South Wales,15,500
942,desktop,Queensland,3,0
942,desktop,Victoria,9,0
942,desktop,Western Australia,4,0
942,desktop,Auckland,1,0
942,desktop,Manawatu-Wanganui,1,0
942,mobile,New South Wales,9,0
942,mobile,Queensland,3,0
942,mobile,South Australia,1,0
942,mobile,Victoria,6,0
942,mobile,Osaka Prefecture,1,0
942,tablet,New South Wales,2,0
942,tablet,Victoria,2,0
943,desktop,(not set),1,0
943,desktop,New South Wales,11,99
943,desktop,Queensland,8,0
943,desktop,South Australia,2,0
943,desktop,Victoria,11,0
943,desktop,Western Australia,3,306
943,mobile,New South Wales,10,0
943,mobile,Queensland,1,0
943,mobile,South Australia,1,0
943,mobile,Victoria,8,0
943,mobile,Western Australia,2,0
943,mobile,Auckland,1,0
943,mobile,California,1,0
943,tablet,New South Wales,2,0
943,tablet,Queensland,2,0
943,tablet,Victoria,2,0
944,desktop,New South Wales,8,195
944,desktop,Queensland,3,176
944,desktop,South Australia,1,0
944,desktop,Victoria,11,241.83
944,desktop,Western Australia,1,0
944,mobile,(not set),1,0
944,mobile,New South Wales,6,0
944,mobile,Victoria,5,0
944,mobile,Western Australia,1,0
944,mobile,Texas,1,0
944,tablet,New South Wales,1,0
944,tablet,Queensland,1,0
944,tablet,South Australia,1,0
944,tablet,Victoria,1,0
945,desktop,Australian Capital Territory,1,0
945,desktop,New South Wales,13,398
945,desktop,Queensland,7,0
945,desktop,South Australia,1,0
945,desktop,Tasmania,2,0
945,desktop,Victoria,10,96
945,desktop,Western Australia,4,71.4
945,mobile,New South Wales,9,0
945,mobile,Queensland,3,0
945,mobile,Victoria,5,0
945,mobile,Western Australia,2,0
945,tablet,New South Wales,1,0
945,tablet,Queensland,1,0
945,tablet,South Australia,1,0
946,desktop,(not set),1,0
946,desktop,Australian Capital Territory,1,0
946,desktop,New South Wales,12,0
946,desktop,Northern Territory,1,0
946,desktop,Queensland,3,0
946,desktop,Victoria,14,467
946,desktop,Western Australia,1,0
946,desktop,Special Region of Yogyakarta,1,0
946,desktop,Federal Territory of Kuala Lumpur,1,0
946,mobile,New South Wales,14,250
946,mobile,Queensland,4,0
946,mobile,Victoria,11,0
946,mobile,Western Australia,1,0
946,tablet,New South Wales,1,0
946,tablet,Queensland,1,84
946,tablet,Western Australia,1,0
947,desktop,(not set),1,0
947,desktop,New South Wales,8,0
947,desktop,Queensland,1,0
947,desktop,South Australia,2,0
947,desktop,Victoria,14,0
947,desktop,Western Australia,2,0
947,mobile,New South Wales,10,0
947,mobile,Queensland,2,0
947,mobile,Victoria,12,299
947,mobile,Western Australia,2,0
947,mobile,Bay Of Plenty,1,0
947,tablet,New South Wales,1,0
948,desktop,Australian Capital Territory,1,0
948,desktop,New South Wales,14,159
948,desktop,Queensland,5,0
948,desktop,Victoria,12,0
948,desktop,Western Australia,3,99
948,desktop,Virginia,1,0
948,desktop,Taipei City,5,0
948,mobile,New South Wales,6,0
948,mobile,Queensland,2,0
948,mobile,South Australia,1,0
948,mobile,Victoria,10,0
948,mobile,Alberta,1,0
948,mobile,Virginia,1,0
948,tablet,(not set),2,0
948,tablet,New South Wales,1,0
948,tablet,Northern Territory,2,0
948,tablet,Victoria,3,0
949,desktop,New South Wales,17,125
949,desktop,Queensland,2,0
949,desktop,South Australia,1,0
949,desktop,Victoria,7,96
949,desktop,Western Australia,3,0
949,desktop,Berlin,1,0
949,desktop,Auckland,1,0
949,desktop,Washington,1,0
949,mobile,New South Wales,19,0
949,mobile,Queensland,3,0
949,mobile,South Australia,4,0
949,mobile,Victoria,11,0
949,mobile,Western Australia,4,0
949,mobile,Auckland,1,0
949,mobile,Rhode Island,1,0
949,tablet,Queensland,1,0
949,tablet,Victoria,1,0
950,desktop,New South Wales,8,0
950,desktop,Queensland,6,0
950,desktop,South Australia,1,0
950,desktop,Victoria,10,0
950,desktop,Western Australia,6,0
950,desktop,New Jersey,3,0
950,mobile,New South Wales,11,0
950,mobile,Queensland,5,0
950,mobile,South Australia,3,0
950,mobile,Victoria,8,0
950,mobile,Western Australia,2,0
950,mobile,Auckland,1,0
950,tablet,New South Wales,2,0
950,tablet,Victoria,3,0
951,desktop,New South Wales,6,0
951,desktop,Queensland,1,0
951,desktop,South Australia,2,0
951,desktop,Victoria,10,284
951,desktop,Western Australia,2,0
951,desktop,Virginia,1,0
951,mobile,(not set),1,0
951,mobile,New South Wales,9,0
951,mobile,Queensland,5,0
951,mobile,South Australia,1,0
951,mobile,Victoria,4,0
951,tablet,Australian Capital Territory,2,0
951,tablet,New South Wales,4,0
951,tablet,Victoria,6,0
951,tablet,Western Australia,1,0
952,desktop,Australian Capital Territory,2,0
952,desktop,New South Wales,10,0
952,desktop,Queensland,4,0
952,desktop,Victoria,4,0
952,desktop,Western Australia,2,262
952,desktop,Oregon,1,0
952,mobile,New South Wales,7,0
952,mobile,Queensland,5,0
952,mobile,South Australia,5,0
952,mobile,Victoria,6,255
952,mobile,Western Australia,2,0
952,tablet,New South Wales,4,0
952,tablet,Victoria,1,0
952,tablet,Texas,1,0
953,desktop,New South Wales,7,159
953,desktop,Queensland,1,0
953,desktop,South Australia,2,130
953,desktop,Victoria,7,0
953,desktop,Western Australia,2,0
953,desktop,Hesse,1,0
953,desktop,Gauteng,1,0
953,mobile,New South Wales,9,0
953,mobile,Queensland,4,0
953,mobile,South Australia,3,0
953,mobile,Victoria,8,0
953,mobile,Western Australia,4,0
953,mobile,Texas,1,0
953,mobile,Otago,1,0
953,tablet,New South Wales,1,104
953,tablet,Queensland,1,0
953,tablet,Victoria,2,0
954,desktop,(not set),2,0
954,desktop,New South Wales,14,0
954,desktop,Queensland,2,0
954,desktop,South Australia,1,0
954,desktop,Tasmania,1,0
954,desktop,Victoria,8,0
954,desktop,Western Australia,4,45.2
954,desktop,Bali,1,0
954,desktop,Taipei City,1,0
954,mobile,New South Wales,10,0
954,mobile,Queensland,5,0
954,mobile,Victoria,7,0
954,mobile,Western Australia,3,0
954,mobile,England,1,0
954,tablet,New South Wales,2,0
954,tablet,Queensland,1,0
954,tablet,South Australia,1,0
954,tablet,Victoria,2,146
954,tablet,Western Australia,1,0
954,tablet,Western Cape,1,0
955,desktop,New South Wales,10,95
955,desktop,Queensland,1,0
955,desktop,South Australia,1,0
955,desktop,Victoria,11,150
955,desktop,Western Australia,2,0
955,desktop,Virginia,1,0
955,mobile,New South Wales,7,0
955,mobile,Queensland,3,50
955,mobile,South Australia,1,0
955,mobile,Victoria,10,0
955,mobile,Western Australia,2,0
955,mobile,Ontario,1,0
955,mobile,North Dakota,1,0
955,tablet,New South Wales,3,0
955,tablet,Victoria,1,0
956,desktop,Australian Capital Territory,1,0
956,desktop,New South Wales,6,130
956,desktop,Queensland,4,0
956,desktop,South Australia,1,0
956,desktop,Victoria,12,192.49
956,desktop,Western Australia,1,136
956,desktop,Auckland,1,0
956,mobile,New South Wales,9,218
956,mobile,Queensland,1,0
956,mobile,Victoria,10,0
956,mobile,Western Australia,3,0
956,mobile,Auckland,1,0
956,tablet,New South Wales,4,0
956,tablet,Victoria,1,0
957,desktop,(not set),1,0
957,desktop,New South Wales,12,0
957,desktop,Queensland,3,0
957,desktop,South Australia,1,0
957,desktop,Tasmania,1,0
957,desktop,Victoria,13,0
957,desktop,Western Australia,3,0
957,desktop,California,1,0
957,desktop,Nelson,1,0
957,mobile,New South Wales,4,0
957,mobile,Queensland,6,0
957,mobile,South Australia,1,0
957,mobile,Tasmania,1,0
957,mobile,Victoria,10,0
957,mobile,Western Australia,2,0
958,desktop,(not set),1,150.04
958,desktop,Australian Capital Territory,1,0
958,desktop,New South Wales,13,0
958,desktop,Queensland,9,102
958,desktop,South Australia,1,70
958,desktop,Victoria,9,70
958,desktop,Western Australia,2,0
958,desktop,New Jersey,1,0
958,mobile,(not set),1,0
958,mobile,New South Wales,2,0
958,mobile,Queensland,7,0
958,mobile,South Australia,1,0
958,mobile,Victoria,9,0
958,mobile,Western Australia,4,0
958,mobile,New York,1,0
958,tablet,New South Wales,3,0
958,tablet,Victoria,1,0
958,tablet,New York,1,0
959,desktop,New South Wales,13,60
959,desktop,Queensland,2,0
959,desktop,Tasmania,2,0
959,desktop,Victoria,4,99
959,desktop,Western Australia,4,0
959,desktop,Delhi,1,0
959,mobile,New South Wales,8,0
959,mobile,Queensland,7,0
959,mobile,South Australia,2,0
959,mobile,Victoria,4,0
959,mobile,Western Australia,1,0
959,tablet,Queensland,2,0
959,tablet,Victoria,2,0
960,desktop,New South Wales,9,298
960,desktop,Queensland,5,0
960,desktop,South Australia,3,0
960,desktop,Tasmania,1,0
960,desktop,Victoria,9,0
960,desktop,Western Australia,4,0
960,desktop,Gujarat,1,0
960,desktop,Auckland,1,0
960,desktop,California,1,0
960,desktop,Georgia,1,0
960,mobile,New South Wales,9,0
960,mobile,Queensland,7,0
960,mobile,South Australia,4,0
960,mobile,Victoria,9,0
960,mobile,Western Australia,1,0
960,mobile,Florida,1,0
960,mobile,New York,1,0
960,tablet,New South Wales,2,0
960,tablet,Queensland,2,0
960,tablet,Victoria,3,0
961,desktop,New South Wales,9,198
961,desktop,Queensland,5,0
961,desktop,South Australia,1,0
961,desktop,Victoria,8,0
961,desktop,Western Australia,5,0
961,desktop,Washington,1,0
961,mobile,New South Wales,8,0
961,mobile,Queensland,6,0
961,mobile,Victoria,8,0
961,mobile,Western Australia,1,0
961,mobile,Telangana,1,0
961,tablet,New South Wales,1,0
961,tablet,Queensland,3,0
961,tablet,Victoria,4,0
962,desktop,(not set),1,0
